Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
,GRI 3: Material Topics 2021,3-3 ,Management of material topics,"a. describe the actual and potential, negative and positive impacts on the economy, environment, and people, including impacts on their human rights;

b. report whether the organisation is involved with the negative impacts through its activities or as a result of its business relationships, and describe the activities or business relationships;

c. describe its policies or commitments regarding the material topic;

d. describe actions taken to manage the topic and related impacts, including:
i. actions to prevent or mitigate potential negative impacts;
ii. actions to address actual negative impacts, including actions to provide for or cooperate in their remediation;
iii. actions to manage actual and potential positive impacts;

e. report the following information about tracking the effectiveness of the actions taken:
i. processes used to track the effectiveness of the actions;
ii. goals, targets, and indicators used to evaluate progress;
iii. the effectiveness of the actions, including progress toward the goals and targets;
iv. lessons learned and how these have been incorporated into the organisation’s operational policies and procedures;

f. describe how engagement with stakeholders has informed the actions taken (3-3-d) and how it has informed whether the actions have been effective (3-3-e).",2023 Sustainable Development Report - Responsible value chain (page 57-61),,,,
,GRI 204: Procurement Practices 2016,204-1,Proportion of spending on local suppliers,"a. percentage of the procurement budget used for significant locations of operation that is spent on suppliers local to that operation (such as percentage of products and services purchased locally).

b. the organisation’s geographical definition of ‘local’. 

c. the definition used for ‘significant locations of operation’.","a. and b. 2023 Sustainability Databook - Responsible value chain tab

c. 2023 Sustainability Databook - Reporting boundaries tab",,,,
,GRI 308: Supplier Environmental Assessment 2016,308-1,New suppliers that were screened using environmental criteria,a. percentage of new suppliers that were screened using environmental criteria.,,All requirements omitted,Information unavailable / incomplete,Percentage of new suppliers that were screened using environmental criteria is currently unavailable. We are working to improve our data collection processes and aim to improve our disclosure in future years. ,
,GRI 308: Supplier Environmental Assessment 2016,308-2,Negative environmental impacts in the supply chain and actions taken,"a. number of suppliers assessed for environmental impacts.

b. number of suppliers identified as having significant actual and potential negative environmental impacts.

c. significant actual and potential negative environmental impacts identified in the supply chain. 

d. percentage of suppliers identified as having significant actual and potential negative environmental impacts with which improvements were agreed upon as a result of assessment.

e. percentage of suppliers identified as having significant actual and potential negative environmental impacts with which relationships were terminated as a result of assessment, and why.",,All requirements omitted,Information unavailable / incomplete,Information on negative environmental impacts in the supply chain and actions taken is currently unavailable. We are working to improve our data collection processes and aim to improve our disclosure in future years. ,
,GRI 414: Supplier Social Assessment 2016,414-1,New suppliers that were screened using social criteria,a. percentage of new suppliers that were screened using social criteria.,2023 Sustainability Databook - Modern slavery metrics tab,,,,
,GRI 414: Supplier Social Assessment 2016,414-2,Negative social impacts in the supply chain and actions taken,"a. number of suppliers assessed for social impacts.

b. number of suppliers identified as having significant actual and potential negative social impacts.

c. significant actual and potential negative social impacts identified in the supply chain. 

d. percentage of suppliers identified as having significant actual and potential negative social impacts with which improvements were agreed upon as a result of assessment.

e. percentage of suppliers identified as having significant actual and potential negative social impacts with which relationships were terminated as a result of assessment, and why.","a., b., 2023 Sustainability Databook - Modern slavery metrics tab

c. 2023 Modern Slavery Statement - Supplier risk mapping (page 11); and Supplier due diligence program - FY23 performance (page 14-15)

d. Percentage is not disclosed, however can be calculated with data available in the 2023 Sustainability Databook - Modern slavery metrics tab.

e. No suppliers have been terminated in FY23, as disclosed in our 2023 Sustainability Databook - Modern slavery metrics tab.",,,,
,South32 indicator,,Enterprise supplier development spend,"Report enterprise supplier development spend, and associated target.",2023 Sustainability Databook - Responsible value chain tab,,,,
,South32 indicator,,Business development support,"Report the number of SMMEs participating in Business Development Support, and associated target. ",2023 Sustainability Databook - Responsible value chain tab,,,,
,South32 indicator,,Funding support,"Report the number of SMMEs participating in Funding Support, and associated target.",2023 Sustainability Databook - Responsible value chain tab,,,,
,South32 indicator,,Local procurement,"Report the total local procurement spend, and associated targets.",2023 Sustainability Databook - Responsible value chain tab,,,,
,South32 indicator,,Procurement from Aboriginal and Torres Strait Islander businesses,"Report the total procurement spend from Aboriginal and Torres Strait Islander businesses, and associated targets.",2023 Sustainability Databook - Responsible value chain tab,,,,
,Water ,,,,,,,,
,GRI 3: Material Topics 2021,3-3 ,Management of material topics,"a. describe the actual and potential, negative and positive impacts on the economy, environment, and people, including impacts on their human rights;

b. report whether the organisation is involved with the negative impacts through its activities or as a result of its business relationships, and describe the activities or business relationships;

c. describe its policies or commitments regarding the material topic;

d. describe actions taken to manage the topic and related impacts, including:
i. actions to prevent or mitigate potential negative impacts;
ii. actions to address actual negative impacts, including actions to provide for or cooperate in their remediation;
iii. actions to manage actual and potential positive impacts;

e. report the following information about tracking the effectiveness of the actions taken:
i. processes used to track the effectiveness of the actions;
ii. goals, targets, and indicators used to evaluate progress;
iii. the effectiveness of the actions, including progress toward the goals and targets;
iv. lessons learned and how these have been incorporated into the organisation’s operational policies and procedures;

f. describe how engagement with stakeholders has informed the actions taken (3-3-d) and how it has informed whether the actions have been effective (3-3-e).","a., b., c., d., e., and f. 2023 Sustainable Development Report - Water (page 63-67); and Our Approach to Water Stewardship, and Water available at www.south32.net;",,,,
,GRI 303: Water and Effluents 2018,303-1,Interactions with water as a shared resource,"a. a description of how the organisation interacts with water, including how and where water is withdrawn, consumed, and discharged, and the water-related impacts caused or contributed to, or directly linked to the organisation’s activities, products or services by a business relationship (e.g., impacts caused by runoff).

b. a description of the approach used to identify water-related impacts, including the scope of assessments, their timeframe, and any tools or methodologies used.

c. a description of how water-related impacts are addressed, including how the organisation works with stakeholders to steward water as a shared resource, and how it engages with suppliers or customers with significant water-related impacts.

d. an explanation of the process for setting any water-related goals and targets that are part of the organisation’s management approach, and how they relate to public policy and the local context of each area with water stress.","a., b., c., and d. 2023 Sustainable Development Report - Water (page 63-67); 2023 Sustainability Databook - Water tab; and Our Approach to Water Stewardship available at www.south32.net

",,,,
,GRI 303: Water and Effluents 2018,303-2,Management of water discharge-related impacts,"a. a description of any minimum standards set for the quality of effluent discharge, and how these minimum standards were determined, including:
i. how standards for facilities operating in locations with no local discharge requirements were determined;
ii. any internally developed water quality standards or guidelines;
iii. any sector-specific standards considered;
iv. whether the profile of the receiving waterbody was considered.
","Our approach to Water Stewardship available at www.south32.net 
2023 Sustainable Development Report - Water (page 63-67); and waste, contamination and other emissions (page 78-82)",,,,
,GRI 303: Water and Effluents 2018,303-3,Water withdrawal,"a. total water withdrawal from all areas in megalitres, and a breakdown of this total by the following sources, if applicable:
i. surface water;
ii. groundwater;
iii. seawater;
iv. produced water;
v. third-party water.

b. total water withdrawal from all areas with water stress in megalitres, and a breakdown of this total by the following sources, if applicable:
i. surface water;
ii. groundwater;
iii. seawater;
iv. produced water;
v. third-party water, and a breakdown of this total by the withdrawal sources listed in i-iv.

c. a breakdown of total water withdrawal from each of the sources listed in Disclosures 303-3-a and 303-3-b in megalitres by the following categories:
i. freshwater (≤1,000 mg/L Total Dissolved Solids);
ii. other water (>1,000 mg/L Total Dissolved Solids).

d. any contextual information necessary to understand how the data have been compiled, such as any standards, methodologies, and assumptions used.","a., b., c, and d, 2023 Sustainability Databook - Water tab",,,,
,GRI 303: Water and Effluents 2018,303-4,Water discharge,"a. total water discharge to all areas in megalitres, and a breakdown of this total by the following types of destination, if applicable:
i. surface water;
ii. groundwater;
iii. seawater;
iv. third-party water, and the volume of this total sent for use to other organisations, if applicable.

b. a breakdown of total water discharge to all areas in megalitres by the following categories:
i. freshwater (≤1,000 mg/L Total Dissolved Solids);
ii. other water (>1,000 mg/L Total Dissolved Solids).

c. total water discharge to all areas with water stress in megalitres, and a breakdown of this total by the following categories:
i. freshwater (≤1,000 mg/L Total Dissolved Solids);
ii. other water (>1,000 mg/L Total Dissolved Solids).

d. priority substances of concern for which discharges are treated, including:
i. how priority substances of concern were defined, and any international standard, authoritative list, or criteria used;
ii. the approach for setting discharge limits for priority substances of concern;
iii. number of incidents of non-compliance with discharge limits.

e. any contextual information necessary to understand how the data have been compiled, such as any standards, methodologies, and assumptions used.","a., b., c, and e. 2023 Sustainability Databook - Water tab

d. 2023 Sustainability Databook - Water tab; 2023 Sustainable Development Report - Water (page 63-67) and Waste, contamination and other emissions (page 78-82)",,,,
,GRI 303: Water and Effluents 2018,303-5,Water consumption,"a. total water consumption from all areas in megalitres.

b. total water consumption from all areas with water stress in megalitres.

c. change in water storage in megalitres, if water storage has been identified as having a significant water-related impact.

d. any contextual information necessary to understand how the data have been compiled, such as any standards, methodologies, and assumptions used, including whether the information is calculated, estimated, modelled, or sourced from direct measurements, and the approach taken for this, such as the use of any sector-specific factors.","a., b., c. and d. 2023 Sustainability Databook - Water tab",,,,
,Biodiversity and land use,,,,,,,,
,GRI 3: Material Topics 2021,3-3 ,Management of material topics,"a. describe the actual and potential, negative and positive impacts on the economy, environment, and people, including impacts on their human rights;

b. report whether the organisation is involved with the negative impacts through its activities or as a result of its business relationships, and describe the activities or business relationships;

c. describe its policies or commitments regarding the material topic;

d. describe actions taken to manage the topic and related impacts, including:
i. actions to prevent or mitigate potential negative impacts;
ii. actions to address actual negative impacts, including actions to provide for or cooperate in their remediation;
iii. actions to manage actual and potential positive impacts;

e. report the following information about tracking the effectiveness of the actions taken:
i. processes used to track the effectiveness of the actions;
ii. goals, targets, and indicators used to evaluate progress;
iii. the effectiveness of the actions, including progress toward the goals and targets;
iv. lessons learned and how these have been incorporated into the organisation’s operational policies and procedures;

f. describe how engagement with stakeholders has informed the actions taken (3-3-d) and how it has informed whether the actions have been effective (3-3-e).","a., b., c., d., e., and f. 2023 Sustainable Development Report - Biodiversity (page 68-73)
Biodiversity available at www.south32.net",,,,
,GRI 304: Biodiversity 2016,304-1,"Operational sites owned, leased, managed in, or adjacent to, protected areas and areas of high biodiversity value outside of protected areas","a. for each operational site owned, leased, managed in, or adjacent to, protected areas and areas of high biodiversity value outside protected areas, the following information:
i. geographic location;
ii. subsurface and underground land that may be owned, leased, or managed by the organisation;
iii. position in relation to the protected area (in the area, adjacent to, or containing portions of the protected area) or the high biodiversity value area outside protected areas;
iv. type of operation (office, manufacturing or production, or extractive);
v. size of operational site in km2 (or another unit, if appropriate);
vi. biodiversity value characterized by the attribute of the protected area or area of high biodiversity value outside the protected area (terrestrial, freshwater, or maritime ecosystem);
vii. biodiversity value characterized by listing of protected status (such as IUCN Protected Area Management Categories, Ramsar Convention, national legislation).","a. 2023 Sustainability Databook - Biodiversity tab

Criteria a.ii is not disclosed as this information is not included in our data collection processes yet. ","a.ii. subsurface and underground land that may be owned, leased, or managed by the organisation",Information unavailable / incomplete,"Information on the subsurface and underground land that may be owned, leased, or managed by the organisation is currently unavailable. We are working to improve our data collection processes and aim to improve our disclosure in future years. ",
,GRI 304: Biodiversity 2016,304-2,"Significant impacts of activities, products and services on biodiversity","a. nature of significant direct and indirect impacts on biodiversity with reference to one or more of the following:
i. construction or use of manufacturing plants, mines, and transport infrastructure;
ii. pollution (introduction of substances that do not naturally occur in the habitat from point and non-point sources);
iii. introduction of invasive species, pests, and pathogens;
iv. reduction of species;
v. habitat conversion;
vi. changes in ecological processes outside the natural range of variation (such as salinity or changes in groundwater level).

b. significant direct and indirect positive and negative impacts with reference to the following:
i. species affected;
ii. extent of areas impacted;
iii. duration of impacts;
iv. reversibility or irreversibility of the impacts.","a., and b. 2023 Sustainable Development Report - Biodiversity (Page 68-73)",,,,
,GRI 304: Biodiversity 2016,304-3,Habitats protected or restored,"a. size and location of all habitat areas protected or restored, and whether the success of the restoration measure was or is approved by independent external professionals.

b. whether partnerships exist with third parties to protect or restore habitat areas distinct from where the organisation has overseen and implemented restoration or protection measures.

c. status of each area based on its condition at the close of the reporting period.

d. standards, methodologies, and assumptions used.","a. 2023 Sustainability Databook - Biodiversity tab

b. 2023 Sustainable Development Report - Biodiversity (page 68-73)

d. We disclose land set aside for conservation, this includes forest ecosystem restoration and agroforestry Cerro Matoso operation, stewardship (offset) sites at Illawarra Metallurgical Coal (IMC), and areas of significant conservation value, ecological restoration and habitat protection at Worsley Alumina. ",c. status of each area based on its condition at the close of the reporting period.,Information unavailable / incomplete,Information on the status of each area based on its condition at the close of the reporting period is currently unavailable. We are working to improve our data collection processes and aim to improve our disclosure in future years. ,
,GRI 304: Biodiversity 2016,304-4,"IUCN Red List species and national conservation list species with habitats in areas affected by operations, per country","a. Total number of IUCN Red List species and national conservation list species with habitats in areas affected by the operations of the organisation, by level of extinction risk:
i. Critically endangered
ii. Endangered
iii. Vulnerable
iv. Near threatened
v. Least concern",a. 2023 Sustainability Databook - Biodiversity tab,,,,
,GRI G4: Mining and Metals Sector Supplement 2010,MM1,"Amount of land (owned or leased, and managed for production activities or extractive use) disturbed or rehabilitated","2.5. report the following data: 
- Total land disturbed and not yet rehabilitated (A: opening balance);
- Total amount of land newly disturbed within the reporting period (B);
- Total amount of land newly rehabilitated within the reporting period to the agreed end use (C);
- Total land disturbed and not yet rehabilitated (D= A+B-C; closing balance).",2.5. 2023 Sustainability Databook - Biodiversity tab,,,,
,GRI G4: Mining and Metals Sector Supplement 2010,MM2,"The number and percentage of total sites identified as requiring biodiversity management plans according to stated criteria, and the number (percentage) of those sites with plans in place","2.1. identify the total number of sites.

2.2. report criteria for deciding that a BMP is required.

2.3. report the number (and percentage) of total sites that have been assessed under the criteria as in need of a BMP.

2.4. of the number of sites in need of a BMP, report the number (and percentage) that have a BMP in place and operational.","2.1. 2023 Sustainability Databook - Reporting boundaries tab
Total number of operated operations is nine. 

2.2. We require all operations to undertake a risk and opportunity screening exercise at least every five years, the outcomes of these assessments are one of the aspects which assist us with determining wither a biodiversity management plan is required. 

2.3 and 2.4. 2023 Sustainability Databook - Biodiversity tab
All required operations have a biodiversity management plan in place. All of our operated operations require biodiversity management plans, excluding Mozal Aluminium. ",,,,
,"Waste, contamination and other emissions ",,,,,,,,
,GRI 3: Material Topics 2021,3-3 ,Management of material topics,"a. describe the actual and potential, negative and positive impacts on the economy, environment, and people, including impacts on their human rights;

b. report whether the organisation is involved with the negative impacts through its activities or as a result of its business relationships, and describe the activities or business relationships;

c. describe its policies or commitments regarding the material topic;

d. describe actions taken to manage the topic and related impacts, including:
i. actions to prevent or mitigate potential negative impacts;
ii. actions to address actual negative impacts, including actions to provide for or cooperate in their remediation;
iii. actions to manage actual and potential positive impacts;

e. report the following information about tracking the effectiveness of the actions taken:
i. processes used to track the effectiveness of the actions;
ii. goals, targets, and indicators used to evaluate progress;
iii. the effectiveness of the actions, including progress toward the goals and targets;
iv. lessons learned and how these have been incorporated into the organisation’s operational policies and procedures;

f. describe how engagement with stakeholders has informed the actions taken (3-3-d) and how it has informed whether the actions have been effective (3-3-e).","a., b., c., d., e. and f. 2023 Sustainable Development Report - waste, contamination and other emissions (page 78-82)",,,,
,GRI 305: Emissions 2016,305-7,"Nitrogen oxides (NOx), sulphur oxides (SOx), and other significant air emissions","a. significant air emissions, in kilograms or multiples, for each of the following:
i. NOx
ii. SOx
iii. Persistent organic pollutants (POP)
iv. Volatile organic compounds (VOC)
v. Hazardous air pollutants (HAP)
vi. Particulate matter (PM)
vii. Other standard categories of air emissions identified in relevant regulations
b. Source of the emission factors used.
c. Standards, methodologies, assumptions, and/or calculation tools used.","a. 2023 Sustainability Databook - waste, contamination, emissions tab
Oxides of sulphur, oxides of nitrogen and mercury emissions disclosed. 

b. and c. The concentration of NOx, SOx and Mercury is measured by direct measurement, which is multiplied by the total emission volumes.","iii. Persistent organic pollutants (POP)
iv. Volatile organic compounds (VOC)
v. Hazardous air pollutants (HAP)
vi. Particulate matter (PM)
",Information unavailable / incomplete,"Information on emissions of persistent organic pollutants (POP), volatile organic compounds (VOC), hazardous air pollutants (HAP) and particulate matter (PM) is currently unavailable. We are working to improve our data collection processes and aim to improve our disclosure in future years. ",
,GRI 306: Waste 2020,306-1,Waste generation and significant waste-related impacts,"a. for the organisation’s significant actual and potential waste-related impacts, a description of:
i. the inputs, activities, and outputs that lead or could lead to these impacts;
ii. whether these impacts relate to waste generated in the organisation’s own activities or to waste generated upstream or downstream in its value chain.","a. 2023 Sustainable Development Report - waste, contamination and other emissions (page 78-82)",,,,
,GRI 306: Waste 2020,306-2,Management of significant waste-related impacts,"a. actions, including circularity measures, taken to prevent waste generation in the organisation’s own activities and upstream and downstream in its value chain, and to manage significant impacts from waste generated.

b. if the waste generated by the organisation in its own activities is managed by a third party, a description of the processes used to determine whether the third party manages the waste in line with contractual or legislative obligations.

c. the processes used to collect and monitor waste-related data.","a. and c. 2023 Sustainable Development Report - waste, contamination and other emissions (page 78-82)","b. if the waste generated by the organisation in its own activities is managed by a third party, a description of the processes used to determine whether the third party manages the waste in line with contractual or legislative obligations.",Information unavailable / incomplete,"Where waste is managed by a third party, detail on how the third party manages the waste is currently unavailable. We are working to improve our data collection processes and aim to improve our disclosure in future years. ",
,GRI 306: Effluents and Waste 2016,306-3,Significant spills,"a. total number and total volume of recorded significant spills.

b. the following additional information for each spill that was reported in the organisation’s financial statements:
i. Location of spill;
ii. Volume of spill;
iii. Material of spill, categorized by: oil spills (soil or water surfaces), fuel spills (soil or water surfaces), spills of wastes (soil or water surfaces), spills of chemicals (mostly soil or water surfaces), and other (to be specified by the
organisation).

c. impacts of significant spills.","a., b., and c. We are working to determine the reporting boundaries for this metric. Under our current methodology we have not identified any significant spills in FY23. ",All requirements omitted,Information unavailable / incomplete,Our data collection processes and methodologies for reporting the number and nature of significant spills is currently under review. We are working to improve our data collection processes and aim to improve our disclosure in future years. ,
,GRI 306: Waste 2020,306-3,Waste generated,"a. total weight of waste generated in metric tons, and a breakdown of this total by composition of the waste.

b. contextual information necessary to understand the data and how the data has been compiled.",,All requirements omitted,Information unavailable / incomplete,Information on total waste generated is currently unavailable. We are working to improve our data collection processes and aim to improve our disclosure in future years. ,
,GRI 306: Waste 2020,306-4,Waste diverted from disposal,"a. total weight of waste diverted from disposal in metric tons, and a breakdown of this total by composition of the waste.

b. Total weight of hazardous waste diverted from disposal in metric tons, and a breakdown of this total by the following recovery operations:
i. preparation for reuse;
ii. recycling;
iii. other recovery operations.

c. total weight of non-hazardous waste diverted from disposal in metric tons, and a breakdown of this total by the following recovery operations:
i. preparation for reuse;
ii. recycling;
iii. other recovery operations.

d. for each recovery operation listed in Disclosures 306-4-b and 306-4-c, a breakdown of the total weight in metric tons of hazardous waste and of non-hazardous waste diverted from disposal:
i. onsite;
ii. offsite.

e. contextual information necessary to understand the data and how the data has been compiled.",,All requirements omitted,Information unavailable / incomplete,Information on waste diverted from disposal is currently unavailable. We are working to improve our data collection processes and aim to improve our disclosure in future years. ,
,GRI 306: Waste 2020,306-5,Waste directed to disposal,"a. total weight of waste directed to disposal in metric tons, and a breakdown of this total by composition of the waste.

b. total weight of hazardous waste directed to disposal in metric tons, and a breakdown of this total by the following disposal operations:
i. incineration (with energy recovery);
ii. incineration (without energy recovery);
iii. landfilling;
iv. other disposal operations.

c. total weight of non-hazardous waste directed to disposal in metric tons, and a breakdown of this total by the following disposal operations:
i. incineration (with energy recovery);
ii. incineration (without energy recovery);
iii. landfilling;
iv. other disposal operations.

d. for each disposal operation listed in Disclosures 306-5-b and 306-5-c, a breakdown of the total weight in metric tons of hazardous waste and of non-hazardous waste directed to disposal:
i. onsite;
ii. offsite.

e. contextual information necessary to understand the data and how the data has been compiled.",,All requirements omitted,Information unavailable / incomplete,Information on waste directed to disposal is currently unavailable. We are working to improve our data collection processes and aim to improve our disclosure in future years. ,
,Closure,,,,,,,,
,GRI 3: Material Topics 2021,3-3 ,Management of material topics,"a. describe the actual and potential, negative and positive impacts on the economy, environment, and people, including impacts on their human rights;

b. report whether the organisation is involved with the negative impacts through its activities or as a result of its business relationships, and describe the activities or business relationships;

c. describe its policies or commitments regarding the material topic;

d. describe actions taken to manage the topic and related impacts, including:
i. actions to prevent or mitigate potential negative impacts;
ii. actions to address actual negative impacts, including actions to provide for or cooperate in their remediation;
iii. actions to manage actual and potential positive impacts;

e. report the following information about tracking the effectiveness of the actions taken:
i. processes used to track the effectiveness of the actions;
ii. goals, targets, and indicators used to evaluate progress;
iii. the effectiveness of the actions, including progress toward the goals and targets;
iv. lessons learned and how these have been incorporated into the organisation’s operational policies and procedures;

f. describe how engagement with stakeholders has informed the actions taken (3-3-d) and how it has informed whether the actions have been effective (3-3-e).","a., b., c., d., and e. 2023 Sustainable Development Report - Closure (page 83-86)",,,,
,GRI G4: Mining and Metals Sector Supplement 2010,MM10,Number and percentage of operations with closure plans,"2.1.identify company operations that have closure plans.

2.2 Identify the company’s total number of operations.

2.3 Report the number of company operations that have closure plans, and the percentage of the company’s total number of operations.

2.4 Report on the overall financial provision for closure, or include a reference to the relevant financial statements.","2.1, 2.2 and 2.3. 2023 Sustainability Databook - Closure tab

2.4. 2023 Annual Report - Financial Report (page 104-167)

",,,,
,Tailings,,,,,,,,
,GRI 3: Material Topics 2021,3-3 ,Management of material topics,"a. describe the actual and potential, negative and positive impacts on the economy, environment, and people, including impacts on their human rights;

b. report whether the organisation is involved with the negative impacts through its activities or as a result of its business relationships, and describe the activities or business relationships;

c. describe its policies or commitments regarding the material topic;

d. describe actions taken to manage the topic and related impacts, including:
i. actions to prevent or mitigate potential negative impacts;
ii. actions to address actual negative impacts, including actions to provide for or cooperate in their remediation;
iii. actions to manage actual and potential positive impacts;

e. report the following information about tracking the effectiveness of the actions taken:
i. processes used to track the effectiveness of the actions;
ii. goals, targets, and indicators used to evaluate progress;
iii. the effectiveness of the actions, including progress toward the goals and targets;
iv. lessons learned and how these have been incorporated into the organisation’s operational policies and procedures;

f. describe how engagement with stakeholders has informed the actions taken (3-3-d) and how it has informed whether the actions have been effective (3-3-e).","a., b., c., d., and e. 2023 Sustainable Development Report - Tailings (page 74-77); and Our Approach to Tailings Management available at www.south32.net",,,,
,GRI G4: Mining and Metals Sector Supplement 2010,MM3,"Total amounts of overburden, rock, tailings and sludges and their associated risks","2.3 Report the total amounts of overburden, rock, tailings, and sludges generated and any associated risks. ","2023 Sustainability Databook - Tailings tab
","Overburden, rock and sludges generated",Information unavailable / incomplete,"Information on overburden, rock and sludges generated is currently unavailable. We are working to improve our data collection processes and aim to improve our disclosure in future years. ",
,Climate change and greenhouse gas emissions,,,,,,,,
,GRI 3: Material Topics 2021,3-3 ,Management of material topics,"a. describe the actual and potential, negative and positive impacts on the economy, environment, and people, including impacts on their human rights;

b. report whether the organisation is involved with the negative impacts through its activities or as a result of its business relationships, and describe the activities or business relationships;

c. describe its policies or commitments regarding the material topic;

d. describe actions taken to manage the topic and related impacts, including:
i. actions to prevent or mitigate potential negative impacts;
ii. actions to address actual negative impacts, including actions to provide for or cooperate in their remediation;
iii. actions to manage actual and potential positive impacts;

e. report the following information about tracking the effectiveness of the actions taken:
i. processes used to track the effectiveness of the actions;
ii. goals, targets, and indicators used to evaluate progress;
iii. the effectiveness of the actions, including progress toward the goals and targets;
iv. lessons learned and how these have been incorporated into the organisation’s operational policies and procedures;

f. describe how engagement with stakeholders has informed the actions taken (3-3-d) and how it has informed whether the actions have been effective (3-3-e).","a., b., c., d., e., and f. 2023 Sustainable Development Report - Addressing climate change (page 87-117); and 2023 Sustainability Databook - portfolio resilience tab",,,,
,GRI 201: Economic Performance 2016,201-2,Financial implications and other risks and opportunities from climate change,"a. risks and opportunities posed by climate change that have the potential to generate substantive changes in operations, revenue, or expenditure, including:
i. a description of the risk or opportunity and its classification as either physical, regulatory, or other;
ii. a description of the impact associated with the risk or opportunity;
iii. the financial implications of the risk or opportunity before action is taken;
iv. the methods used to manage the risk or opportunity;
v. the costs of actions taken to manage the risk or opportunity.",a. 2023 Sustainable Development Report - Addressing climate change (page 87-117); and 2022 Climate Change Action Plan available at www.south32.net,,,,
,GRI 302: Energy 2016,302-1,Energy consumption within the organisation,"a. total fuel consumption within the organisation from non-renewable sources, in joules or multiples, and including fuel types used.

b. total fuel consumption within the organisation from renewable sources, in joules or multiples, and including fuel types used.

c. in joules, watt-hours or multiples, the total:
i. electricity consumption
ii. heating consumption
iii. cooling consumption
iv. steam consumption

d. in joules, watt-hours or multiples, the total:
i. electricity sold
ii. heating sold
iii. cooling sold
iv. steam sold

e. total energy consumption within the organisation, in joules or multiples.

f. standards, methodologies, assumptions, and/or calculation tools used.

g. source of the conversion factors used.","a., b., c.i., e., f., and g. 2023 Sustainability Databook - Energy tab
","c.ii - iv, and d.ii - iv. Heating, cooling and steam consumption/sold, and electricity sold. ",Information unavailable / incomplete,"Information on heating, cooling and steam consumption/sold, and electricity sold is currently unavailable. We are working to improve our data collection processes and aim to improve our disclosure in future years. ",
,GRI 302: Energy 2016,302-2,Energy consumption outside of the organisation,"a. energy consumption outside of the organisation, in joules or multiples.

b. standards, methodologies, assumptions, and/or calculation tools used.

c. source of the conversion factors used.",,All requirements omitted,Information unavailable / incomplete,Energy consumption outside of the organisation is currently unavailable. We are working to improve our data collection processes and aim to improve our disclosure in future years. ,
,GRI 302: Energy 2016,302-3,Energy intensity,"a. energy intensity ratio for the organisation.

b. organisation-specific metric (the denominator) chosen to calculate the ratio. 

c. types of energy included in the intensity ratio; whether fuel, electricity, heating, cooling, steam, or all.

d. whether the ratio uses energy consumption within the organisation, outside of it, or both.",,All requirements omitted,Information unavailable / incomplete,Information on energy intensity is currently unavailable. We are working to improve our data collection processes and aim to improve our disclosure in future years. ,
,GRI 302: Energy 2016,302-4,Reduction of energy consumption,"a. amount of reductions in energy consumption achieved as a direct result of conservation and efficiency initiatives, in joules or multiples.

b. types of energy included in the reductions; whether fuel, electricity, heating, cooling, steam, or all.

c. basis for calculating reductions in energy consumption, such as base year or baseline, including the rationale for choosing it.

d. standards, methodologies, assumptions, and/or calculation tools used.","a., b., c., and d. 2023 Sustainable Development Report - Addressing climate change (page 87-117)
",,,,
,GRI 302: Energy 2016,302-5,"Reductions in energy requirements of
products and services","a. Reductions in energy requirements of sold products and services achieved during the reporting period, in joules or multiples.

b. basis for calculating reductions in energy consumption, such as base year or baseline, including the rationale for choosing it.

c. standards, methodologies, assumptions, and/or calculation tools used.",,All requirements omitted,Information unavailable / incomplete,Information on reductions in energy requirements of sold products and services is currently unavailable. We are working to improve our data collection processes and aim to improve our disclosure in future years. ,
,GRI 305: Emissions 2016,305-1,Direct (Scope 1) GHG emissions,"a. gross direct (Scope 1) GHG emissions in metric tons of CO2 equivalent.

b. gases included in the calculation; whether CO2 , CH4 , N2O, HFCs, PFCs, SF6 , NF3 , or all.

c. biogenic CO emissions in metric tons of CO2 equivalent.

d. base year for the calculation, if applicable, including:
i. the rationale for choosing it;
ii. emissions in the base year;
iii. the context for any significant changes in emissions that triggered recalculations of base year emissions.

e. source of the emission factors and the global warming potential (GWP) rates used, or a reference to the GWP source.

f. consolidation approach for emissions; whether equity share, financial control, or operational control.

g. standards, methodologies, assumptions, and/or calculation tools used.","a., b., 2023 Sustainability Databook - GHG emissions tab

c. Biodiesel is included in our distillate and gas emissions source, detailed in the 2023 Sustainability Databook - GHG emissions tab

b., d., e., f., and g. 2023 Sustainability Databook - Emissions methodology tab",,,,
,GRI 305: Emissions 2016,305-2,Energy indirect (Scope 2) GHG emissions,"a. gross location-based energy indirect (Scope 2) GHG emissions in metric tons of CO2 equivalent.

b. if applicable, gross market-based energy indirect (Scope 2) GHG emissions in metric tons of CO2 equivalent.

c. if available, the gases included in the calculation; whether CO2 , CH4 , N2O, HFCs, PFCs, SF6 , NF3 , or all.

d. base year for the calculation, if applicable, including:
i. the rationale for choosing it;
ii. emissions in the base year;
iii. the context for any significant changes in emissions that triggered recalculations of base year emissions.

e. source of the emission factors and the global warming potential (GWP) rates used, or a reference to the GWP source.

f. consolidation approach for emissions; whether equity share, financial control, or operational control.

g. standards, methodologies, assumptions, and/or calculation tools used.","a., b., c.,  2023 Sustainability Databook - GHG emissions tab

c., d., e., f., and g. 2023 Sustainability Databook - Emissions methodology tab",,,,
